Date,Open,High,Low,Close,Adj Close,Volume
1980-12-01,16.252389907836914,16.252389907836914,15.893880844116211,15.893880844116211,4.94183874130249,2096184
1980-12-02,15.893880844116211,16.252389907836914,15.83413028717041,16.22251319885254,5.044022083282471,2581946
1980-12-03,16.22251319885254,16.491395950317383,16.13288688659668,16.252389907836914,5.053309917449951,2343040
1980-12-04,16.252389907836914,16.610898971557617,16.13288688659668,16.342016220092773,5.081176280975342,2337601
1980-12-05,16.342016220092773,16.461519241333008,16.13288688659668,16.13288688659668,5.016153812408447,2008320
1980-12-08,16.073135375976562,16.073135375976562,15.774378776550293,15.864006042480469,4.932550430297852,2956833
1980-12-09,15.864006042480469,15.953633308410645,15.6847505569458,15.804253578186035,4.913974761962891,3663092
1980-12-10,15.804253578186035,15.893880844116211,15.236616134643555,15.236616134643555,4.7374773025512695,2040118
1980-12-11,15.236616134643555,15.41586971282959,15.11711311340332,15.41586971282959,4.793214321136475,3030471
1980-12-12,15.41586971282959,15.774378776550293,15.385993957519531,15.714627265930176,4.886106491088867,2546801
1980-12-15,15.714627265930176,15.864006042480469,15.41586971282959,15.41586971282959,4.793214321136475,1408334
1980-12-16,15.41586971282959,15.83413028717041,15.385993957519531,15.83413028717041,4.923262119293213,1914598
1980-12-17,15.774378776550293,15.774378776550293,15.475621223449707,15.595124244689941,4.8489484786987305,2135514
1980-12-18,15.595124244689941,15.6847505569458,15.206740379333496,15.206740379333496,4.728188991546631,2739683
1980-12-19,15.236616134643555,15.505496978759766,15.236616134643555,15.445746421813965,4.802501678466797,4230024
1980-12-22,15.445746421813965,16.073135375976562,15.41586971282959,16.04326057434082,4.988286972045898,2281535
1980-12-23,16.04326057434082,16.28226661682129,15.983509063720703,16.073135375976562,4.997575283050537,2452242
1980-12-24,16.073135375976562,16.431644439697266,16.013383865356445,16.37189292907715,5.090468883514404,1214615
1980-12-26,16.37189292907715,16.491395950317383,16.342016220092773,16.491395950317383,5.127625942230225,716719
1980-12-29,16.491395950317383,16.610898971557617,16.192638397216797,16.252389907836914,5.053309917449951,1448082
1980-12-30,16.252389907836914,16.5511474609375,16.22251319885254,16.401769638061523,5.099759578704834,1559795
1980-12-31,16.401769638061523,16.521272659301758,16.13288688659668,16.22251319885254,5.044022083282471,1569837
1981-01-02,16.22251319885254,16.5511474609375,16.162763595581055,16.521272659301758,5.1369147300720215,1224238
1981-01-05,16.610898971557617,16.909656524658203,16.610898971557617,16.79015350341797,5.220514297485352,3257244
1981-01-06,16.79015350341797,17.088909149169922,16.64077377319336,17.088909149169922,5.313406944274902,4075216
1981-01-07,16.760276794433594,16.760276794433594,16.521272659301758,16.610898971557617,5.164780616760254,4987328
1981-01-08,16.610898971557617,16.670650482177734,16.103010177612305,16.162763595581055,5.025444030761719,2656003
1981-01-09,16.162763595581055,16.252389907836914,15.953633308410645,16.103010177612305,5.006862640380859,1604564
1981-01-12,16.103010177612305,16.252389907836914,15.83413028717041,15.953633308410645,4.960418701171875,2458937
1981-01-13,15.953633308410645,15.953633308410645,15.595124244689941,15.893880844116211,4.94183874130249,2893654
1981-01-14,15.893880844116211,16.13288688659668,15.864006042480469,15.953633308410645,4.960418701171875,1879453
1981-01-15,15.953633308410645,15.953633308410645,15.6847505569458,15.714627265930176,4.886106491088867,1906649
1981-01-16,15.714627265930176,16.013383865356445,15.714627265930176,15.983509063720703,4.9697089195251465,3525857
1981-01-19,15.983509063720703,16.073135375976562,15.864006042480469,15.92375659942627,4.951131343841553,2325886
1981-01-20,15.92375659942627,16.04326057434082,15.475621223449707,15.535372734069824,4.8303704261779785,2495338
1981-01-21,15.535372734069824,15.6847505569458,15.445746421813965,15.5652494430542,4.839659214019775,1786150
1981-01-22,15.5652494430542,15.625,15.41586971282959,15.595124244689941,4.8489484786987305,1463145
1981-01-23,15.595124244689941,15.6847505569458,15.505496978759766,15.535372734069824,4.8303704261779785,1145161
1981-01-26,15.535372734069824,15.654875755310059,15.445746421813965,15.535372734069824,4.8303704261779785,1280722
1981-01-27,15.535372734069824,15.744503021240234,15.535372734069824,15.654875755310059,4.867528438568115,1339717
1981-01-28,15.654875755310059,15.6847505569458,15.41586971282959,15.445746421813965,4.802501678466797,1153110
1981-01-29,15.445746421813965,15.654875755310059,15.41586971282959,15.505496978759766,4.821081161499023,1536783
1981-01-30,15.505496978759766,15.654875755310059,15.296366691589355,15.385993957519531,4.783923149108887,1498290
1981-02-02,15.385993957519531,15.385993957519531,15.057360649108887,15.146988868713379,4.7096099853515625,1596614
1981-02-03,15.146988868713379,15.356119155883789,15.146988868713379,15.356119155883789,4.7746357917785645,1463982
1981-02-04,15.356119155883789,15.475621223449707,15.206740379333496,15.41586971282959,4.793214321136475,1786568
1981-02-05,15.41586971282959,15.41586971282959,15.266490936279297,15.296366691589355,4.820326328277588,1215870
1981-02-06,15.296366691589355,15.475621223449707,15.296366691589355,15.356119155883789,4.839157581329346,1909578
1981-02-09,15.356119155883789,15.385993957519531,15.11711311340332,15.176863670349121,4.7826666831970215,1194114
1981-02-10,15.176863670349121,15.206740379333496,14.997610092163086,15.057360649108887,4.745009899139404,1642638
1981-02-11,15.057360649108887,15.11711311340332,14.90798282623291,14.967734336853027,4.716765880584717,1500801
1981-02-12,14.967734336853027,14.997610092163086,14.758604049682617,14.758604049682617,4.6508636474609375,1335114
1981-02-13,14.758604049682617,14.848231315612793,14.639101028442383,14.758604049682617,4.6508636474609375,1566908
1981-02-17,14.758604049682617,14.937858581542969,14.728728294372559,14.818355560302734,4.66969108581543,1635526
1981-02-18,14.818355560302734,14.90798282623291,14.728728294372559,14.818355560302734,4.66969108581543,1670671
1981-02-19,14.818355560302734,14.878107070922852,14.60922622680664,14.639101028442383,4.613204479217529,1833847
1981-02-20,14.639101028442383,14.728728294372559,14.40009593963623,14.459847450256348,4.556715965270996,1429673
1981-02-23,14.459847450256348,14.90798282623291,14.459847450256348,14.818355560302734,4.66969108581543,2453498
1981-02-24,14.818355560302734,14.967734336853027,14.788479804992676,14.848231315612793,4.679104328155518,2188232
1981-02-25,14.848231315612793,15.356119155883789,14.788479804992676,15.356119155883789,4.839157581329346,2098276
1981-02-26,15.356119155883789,15.505496978759766,15.146988868713379,15.475621223449707,4.876816272735596,2679015
1981-02-27,15.41586971282959,15.41586971282959,15.236616134643555,15.356119155883789,4.839157581329346,1956020
1981-03-02,15.356119155883789,15.356119155883789,15.146988868713379,15.206740379333496,4.792083263397217,1210013
1981-03-03,15.206740379333496,15.236616134643555,14.937858581542969,14.937858581542969,4.7073493003845215,1443898
1981-03-04,14.937858581542969,15.027485847473145,14.728728294372559,14.788479804992676,4.6602783203125,1315031
1981-03-05,14.788479804992676,14.90798282623291,14.788479804992676,14.818355560302734,4.66969108581543,1284070
1981-03-06,14.818355560302734,14.90798282623291,14.6988525390625,14.788479804992676,4.6602783203125,1335114
1981-03-09,14.758604049682617,15.11711311340332,14.758604049682617,15.057360649108887,4.745009899139404,1738452
1981-03-10,15.057360649108887,15.146988868713379,14.878107070922852,14.937858581542969,4.7073493003845215,2027985
1981-03-11,14.937858581542969,14.997610092163086,14.758604049682617,14.878107070922852,4.688525199890137,1665232
1981-03-12,14.90798282623291,15.32624340057373,14.90798282623291,15.296366691589355,4.820326328277588,1668579
1981-03-13,15.296366691589355,15.445746421813965,15.11711311340332,15.11711311340332,4.763838768005371,1682386
1981-03-16,15.11711311340332,15.475621223449707,15.027485847473145,15.445746421813965,4.867401599884033,2173170
1981-03-17,15.445746421813965,15.595124244689941,15.32624340057373,15.356119155883789,4.839157581329346,2966038
1981-03-18,15.356119155883789,15.595124244689941,15.356119155883789,15.475621223449707,4.876816272735596,1836358
1981-03-19,15.475621223449707,15.475621223449707,15.11711311340332,15.236616134643555,4.801497459411621,2142208
1981-03-20,15.236616134643555,15.32624340057373,14.997610092163086,15.087237358093262,4.754426956176758,2719182
1981-03-23,15.087237358093262,15.146988868713379,14.967734336853027,15.027485847473145,4.735595226287842,2576507
1981-03-24,15.027485847473145,15.11711311340332,14.848231315612793,14.878107070922852,4.688525199890137,2727131
1981-03-25,14.878107070922852,15.32624340057373,14.848231315612793,15.266490936279297,4.810908794403076,1781547
1981-03-26,15.266490936279297,15.356119155883789,14.967734336853027,15.087237358093262,4.754426956176758,4840888
1981-03-27,15.087237358093262,15.146988868713379,14.728728294372559,14.758604049682617,4.6508636474609375,2403708
1981-03-30,14.758604049682617,14.848231315612793,14.668976783752441,14.6988525390625,4.632034778594971,1516700
1981-03-31,14.788479804992676,14.967734336853027,14.788479804992676,14.90798282623291,4.697936534881592,1979869
1981-04-01,14.90798282623291,15.146988868713379,14.818355560302734,15.057360649108887,4.745009899139404,3732546
1981-04-02,14.997610092163086,14.997610092163086,14.788479804992676,14.848231315612793,4.679104328155518,2021290
1981-04-03,14.848231315612793,14.90798282623291,14.519598007202148,14.60922622680664,4.603789329528809,2597846
1981-04-06,14.579350471496582,14.579350471496582,14.310467720031738,14.429970741271973,4.54730224609375,2412076
1981-04-07,14.429970741271973,14.489723205566406,14.340344429016113,14.340344429016113,4.519057273864746,2526299
1981-04-08,14.340344429016113,14.459847450256348,14.310467720031738,14.340344429016113,4.519057273864746,2791983
1981-04-09,14.340344429016113,14.758604049682617,14.280592918395996,14.758604049682617,4.6508636474609375,3589454
1981-04-10,14.758604049682617,15.11711311340332,14.459847450256348,14.519598007202148,4.575547695159912,5305312
1981-04-13,14.519598007202148,14.519598007202148,14.370220184326172,14.370220184326172,4.528470039367676,3992373
1981-04-14,14.340344429016113,14.340344429016113,14.131214141845703,14.131214141845703,4.453150749206543,4326256
